taxonomy_id	name	rank	lineage	InfA-30_k2_pluspf.kraken2.kraken2.report	InfB-22_k2_pluspf.kraken2.kraken2.report	PI2-20_k2_pluspf.kraken2.kraken2.report	InfA-33_k2_pluspf.kraken2.kraken2.report	RSA-24_k2_pluspf.kraken2.kraken2.report	RSV-25_k2_pluspf.kraken2.kraken2.report
1079988	Corynebacterium glutamicum ATCC 14067	strain	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium glutamicum;Corynebacterium glutamicum ATCC 14067	0	1	0	0	0	3
61592	Corynebacterium durum	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium durum	0	1	0	0	1	21
1050174	Corynebacterium epidermidicanis	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium epidermidicanis	0	1	0	0	8	30
71254	Corynebacterium confusum	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium confusum	0	1	0	0	2	15
89154	Corynebacterium terpenotabidum	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium terpenotabidum	0	0	0	0	0	0
1200352	Corynebacterium terpenotabidum Y-11	strain	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium terpenotabidum;Corynebacterium terpenotabidum Y-11	0	1	0	0	0	4
2487892	Corynebacterium urogenitale	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium urogenitale	0	1	0	0	2	0
99807	Corynebacterium auriscanis	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium auriscanis	0	1	0	0	7	5
108486	Corynebacterium falsenii	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium falsenii	0	1	0	0	1	1
136857	Corynebacterium testudinoris	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium testudinoris	0	1	0	0	0	6
2055947	Corynebacterium heidelbergense	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium heidelbergense	0	1	0	0	121	12
161899	Corynebacterium singulare	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium singulare	0	1	0	0	1	0
156976	Corynebacterium riegelii	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium riegelii	0	1	0	0	105	43
2014537	Corynebacterium belfantii	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium belfantii	0	1	0	0	5	4
44750	Corynebacterium auris	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium auris	0	1	0	0	552	27
1719	Corynebacterium pseudotuberculosis	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium pseudotuberculosis	0	1	0	0	13	67
3062461	Corynebacterium mayonis	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium mayonis	0	1	0	0	1	0
2675216	Corynebacterium kalinowskii	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium kalinowskii	0	1	0	0	3	2
699041	Corynebacterium hindlerae	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium hindlerae	0	1	0	0	0	7
225326	Corynebacterium halotolerans	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium halotolerans	0	0	0	0	0	0
1121362	Corynebacterium halotolerans YIM 70093 = DSM 44683	strain	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium halotolerans;Corynebacterium halotolerans YIM 70093 = DSM 44683	0	1	0	0	6	8
1758466	Corynebacterium faecale	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium faecale	0	1	0	0	0	0
2684405	Corynebacterium poyangense	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium poyangense	0	1	0	0	5	3
1773	Mycobacterium tuberculosis	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium tuberculosis complex;Mycobacterium tuberculosis	0	0	0	0	0	3
1765	Mycobacterium tuberculosis variant bovis	biotype	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium tuberculosis complex;Mycobacterium tuberculosis;Mycobacterium tuberculosis variant bovis	0	1	0	0	0	12
2993898	Mycobacterium ulcerans group	species group	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium ulcerans group	0	4	5	6	2	4
2642494	unclassified Mycobacterium	no rank	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium;unclassified Mycobacterium	0	0	0	0	0	0
2099693	Mycobacterium sp. ITM-2016-00318	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium;unclassified Mycobacterium;Mycobacterium sp. ITM-2016-00318	0	2	0	0	0	0
1768	Mycobacterium kansasii	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium kansasii	0	1	0	0	0	0
120793	Mycobacterium avium complex (MAC)	species group	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium avium complex (MAC)	0	0	0	0	2	1
1767	Mycobacterium intracellulare	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium avium complex (MAC);Mycobacterium intracellulare	0	0	0	1	0	0
222805	Mycobacterium intracellulare subsp. chimaera	subspecies	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium avium complex (MAC);Mycobacterium intracellulare;Mycobacterium intracellulare subsp. chimaera	0	1	0	0	0	0
3289775	Mycobacterium hainanense	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium hainanense	0	1	0	0	0	0
1775	Mycobacterium cookii	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium cookii	0	1	0	0	0	0
2636767	unclassified Mycolicibacterium	no rank	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;unclassified Mycolicibacterium	0	0	0	0	0	0
3042320	Mycolicibacterium sp. ND9-15	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;unclassified Mycolicibacterium;Mycolicibacterium sp. ND9-15	0	2	0	0	0	0
1766	Mycolicibacterium fortuitum	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium fortuitum	0	2	4	0	1	0
3023370	Mycobacterium antarcticum	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;Mycobacterium antarcticum	0	2	0	0	0	1
388459	Mycolicibacterium crocinum	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium crocinum	0	1	0	0	0	0
39691	Mycolicibacterium moriokaense	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium moriokaense	0	1	0	0	0	0
3064286	[Mycobacterium] burgundiense	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;[Mycobacterium] burgundiense	0	1	1	0	1	0
1804	Mycolicibacterium gilvum	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium gilvum	0	1	0	2	0	0
3239977	Nocardia sp. CA-135398	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Nocardia;unclassified Nocardia;Nocardia sp. CA-135398	0	1	0	0	0	0
3058426	Nocardia sp. PE-7	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Nocardia;unclassified Nocardia;Nocardia sp. PE-7	0	1	0	0	0	0
1824	Nocardia asteroides	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Nocardia;Nocardia asteroides	0	1	0	0	0	0
96468	Nocardia vinacea	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Nocardia;Nocardia vinacea	0	1	0	0	117	0
135487	Nocardia cyriacigeorgica	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Nocardia;Nocardia cyriacigeorgica	0	1	0	0	0	0
455432	Nocardia terpenica	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Nocardia;Nocardia terpenica	0	1	0	0	0	1
1045808	Rhodococcus sp. YL-1	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Rhodococcus;unclassified Rhodococcus (in: high G+C Gram-positive bacteria);Rhodococcus sp. YL-1	0	3	0	0	0	0
1570939	Rhodococcus sp. 2G	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Rhodococcus;unclassified Rhodococcus (in: high G+C Gram-positive bacteria);Rhodococcus sp. 2G	0	1	0	0	0	0
37919	Rhodococcus opacus	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Rhodococcus;Rhodococcus opacus	0	3	0	0	0	1
3055869	Rhodococcus indonesiensis	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Rhodococcus;Rhodococcus indonesiensis	0	1	0	0	0	0
2979332	Prescottella	genus	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Prescottella	0	0	0	0	0	0
1644129	Prescottella agglutinans	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Prescottella;Prescottella agglutinans	0	1	0	1	0	0
3259750	Rhodococcoides	genus	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Rhodococcoides	0	0	0	0	0	0
1828	Rhodococcoides fascians	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Rhodococcoides;Rhodococcoides fascians	0	0	0	0	1	0
1443893	Rhodococcoides fascians A21d2	strain	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Rhodococcoides;Rhodococcoides fascians;Rhodococcoides fascians A21d2	0	1	0	1	1	0
2805586	Lawsonellaceae	family	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Lawsonellaceae	0	0	0	0	0	0
1847725	Lawsonella	genus	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Lawsonellaceae;Lawsonella	0	0	0	0	0	0
1528099	Lawsonella clevelandensis	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Lawsonellaceae;Lawsonella;Lawsonella clevelandensis	0	7	0	18	35	1
85028	Tsukamurellaceae	family	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Tsukamurellaceae	0	0	0	0	0	0
2060	Tsukamurella	genus	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Tsukamurellaceae;Tsukamurella	0	0	0	0	0	0
2061	Tsukamurella paurometabola	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Tsukamurellaceae;Tsukamurella;Tsukamurella paurometabola	0	0	0	0	0	0
521096	Tsukamurella paurometabola DSM 20162	strain	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Tsukamurellaceae;Tsukamurella;Tsukamurella paurometabola;Tsukamurella paurometabola DSM 20162	0	1	0	0	0	0
2903678	Streptomyces sp. NBC_00828	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. NBC_00828	0	24	2	1	1	0
3461405	Streptomyces sp. WC2508	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. WC2508	0	12	0	0	0	0
3476642	Streptomyces sp. LZ34	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. LZ34	0	6	0	0	0	1
2949637	Streptomyces sp. Caat 7-52	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. Caat 7-52	0	5	0	0	0	1
2975699	Streptomyces sp. NBC_00280	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. NBC_00280	0	5	0	2	0	1
3062779	Streptomyces sp. XD-27	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. XD-27	0	5	0	0	0	0
2903797	Streptomyces sp. NBC_01244	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. NBC_01244	0	4	0	0	0	1
2903649	Streptomyces sp. NBC_00435	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. NBC_00435	0	4	0	0	0	0
2750025	Streptomyces sp. CB00271	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. CB00271	0	4	0	0	0	1
3435889	Streptomyces sp. Qhu_M48	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. Qhu_M48	0	4	0	0	4	0
3030210	Streptomyces sp. WZ-12	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. WZ-12	0	3	2	0	2	1
2975722	Streptomyces sp. NBC_00353	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. NBC_00353	0	3	0	1	1	1
2903872	Streptomyces sp. NBC_01451	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. NBC_01451	0	3	1	0	0	1
2903746	Streptomyces sp. NBC_01077	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. NBC_01077	0	2	0	0	0	0
3075432	Streptomyces sp. Li-HN-5-11	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. Li-HN-5-11	0	2	0	0	0	0
2975734	Streptomyces sp. NBC_00386	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. NBC_00386	0	2	0	0	0	0
2975801	Streptomyces sp. NBC_00663	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. NBC_00663	0	2	0	2	0	0
2975706	Streptomyces sp. NBC_00304	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. NBC_00304	0	2	0	0	0	0
1178736	Streptomyces sp. G6	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. G6	0	2	0	0	0	0
2203205	Streptomyces sp. WAC 01529	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. WAC 01529	0	1	0	0	0	0
2900152	Streptomyces sp. LX-29	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. LX-29	0	1	0	0	5	0
3075825	Streptomyces sp. AM8-1-1	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. AM8-1-1	0	1	0	0	0	1
3679869	Streptomyces sp. BYX5S	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. BYX5S	0	1	0	0	0	0
2585716	Streptomyces sp. C8S0	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. C8S0	0	1	0	0	1	0
2720714	Streptomyces sp. 891-h	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. 891-h	0	1	1	1	0	2
2903665	Streptomyces sp. NBC_00576	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. NBC_00576	0	1	0	0	0	0
2724152	Streptomyces sp. ARC14	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. ARC14	0	1	0	0	0	0
2903652	Streptomyces sp. NBC_00448	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. NBC_00448	0	1	0	0	0	0
2903651	Streptomyces sp. NBC_00442	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. NBC_00442	0	1	0	0	0	1
3384771	Streptomyces sp. A5-4	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. A5-4	0	1	0	0	0	0
3134807	Streptomyces sp. ACT015	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. ACT015	0	1	0	0	0	0
2903640	Streptomyces sp. NBC_00239	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. NBC_00239	0	1	0	0	0	0
3238630	Streptomyces sp. R35	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. R35	0	1	0	0	0	0
3238632	Streptomyces sp. R41	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. R41	0	1	0	0	1	0
